,code,capacity_per_k,longitude,latitude
6982,01101,5.492821889965985,141.32077,43.04557
6983,01101,5.214704325917073,141.313889,43.041489
6984,01101,3.9631752876969757,141.351166,43.048534
6985,01101,3.615528332635838,141.377945,43.067467
6986,01101,3.476469550611383,141.303162,43.040977
6987,01101,1.9468229483423745,141.336975,43.037724
6988,01101,1.6687053842934634,141.342178,43.051327
6989,01101,1.6687053842934634,141.335144,43.032005
6990,01101,1.4253525157506666,141.343338,43.03101
6991,01101,1.3558231247384391,141.33905,43.02663
6992,01101,1.0429408651834147,141.321472,43.041077
6993,01102,3.423470182898627,141.348312,43.08131
6994,01102,2.674586080389552,141.352936,43.157307
6995,01102,2.674586080389552,141.352936,43.157307
6996,01102,2.487365054762283,141.338821,43.111572
6997,01102,1.6582433698415224,141.356125,43.164845
6998,01102,1.2303095969791937,141.277618,43.125233
6999,01102,0.8023758241168656,141.374695,43.156506
7000,01102,0.561663076881806,141.34343,43.090126
7001,01103,2.6625885492232744,141.378464,43.104038
7002,01103,2.2692516044516546,141.394867,43.104309
7003,01103,2.2692516044516546,141.386017,43.089886
7004,01103,1.2707808984929265,141.393738,43.083225
7005,01103,1.2102675223742156,141.409821,43.103996
7006,01103,1.2102675223742156,141.397385,43.070854
7007,01103,1.1497541462555048,141.392654,43.094219
7008,01103,0.6959038253651739,141.386307,43.095684
7009,01104,3.785831570776348,141.382156,43.049339
7010,01104,3.785831570776348,141.382156,43.049339
7011,01104,3.710114939360821,141.397614,43.067101
7012,01104,2.7257987309589704,141.429581,43.039066
7013,01104,2.7257987309589704,141.427399,43.03791
7014,01104,2.650082099543444,141.422226,43.042065
7015,01104,2.5365071524201532,141.402344,43.044968
7016,01104,2.120065679634755,141.436325,43.044247
7017,01104,2.044349048219228,141.40834,43.058468
7018,01104,0.5678747356164522,141.409866,43.052036
7019,01105,5.549452314145894,141.404968,43.014557
7020,01105,3.849932542938714,141.422913,43.027454
7021,01105,3.468407696341184,141.418686,43.024864
7022,01105,3.0868828497436533,141.395035,43.032829
7023,01105,2.5319376183290645,141.387054,43.033585
7024,01105,1.734203848170592,141.381989,42.996777
7025,01105,1.734203848170592,141.38974,43.018314
7026,01105,1.4220471554998855,141.396957,43.014015
7027,01105,0.7977337701584724,141.391953,43.032722
7028,01106,8.204314213513928,141.350494,42.992722
7029,01106,7.827585499628085,141.279144,42.960854
7030,01106,6.236953152110079,141.332031,42.968304
7031,01106,4.185874598731597,141.339615,42.959301
7032,01106,2.8463947271374854,141.351318,42.983639
7033,01106,2.17665479134043,141.335098,43.002113
7034,01106,1.5487736015306908,141.34938,42.980751
7035,01107,12.361716037119109,141.312836,43.078579
7036,01107,3.667761901123252,141.259903,43.062157
7037,01107,2.682899909154971,141.272186,43.098137
7038,01107,2.682899909154971,141.272186,43.098137
7039,01107,2.037645500624029,141.272278,43.066425
7040,01107,2.037645500624029,141.294281,43.074291
7041,01107,1.290508817061885,141.257553,43.071659
7042,01107,1.0188227503120144,141.304916,43.097408
7043,01107,0.916940475280813,141.27916,43.07774
7044,01108,4.180229749456168,141.460892,43.035213
7045,01108,3.3240381140253867,141.457642,43.023621
7046,01108,3.3240381140253867,141.457642,43.023621
7047,01108,3.1729454724787773,141.489182,43.048717
7048,01108,2.5685749062923433,141.48291,43.048512
7049,01108,2.5182106924434744,141.458618,43.055832
7050,01108,2.4174822647457357,141.49025,43.051403
7051,01108,1.6116548431638236,141.477524,43.025108
7052,01109,4.679163339391602,141.262222,43.106838
7053,01109,4.679163339391602,141.223343,43.138405
7054,01109,2.807498003634961,141.234543,43.144981
7055,01109,2.807498003634961,141.240723,43.117863
7056,01109,2.386373303089717,141.221863,43.125076
7057,01110,3.787191881169533,141.46106,42.989204
7058,01110,3.534712422424897,141.454926,43.002171
7059,01110,3.534712422424897,141.454926,43.002171
7060,01110,2.2091952640155608,141.432693,43.00795
7061,01110,2.1460753993294017,141.461884,42.97316
7062,01110,2.082955534643243,141.438004,42.983673
7063,01110,1.6411164818401307,141.452713,43.016708
7064,01202,2.125831651361306,140.737747,41.788624
7065,01202,1.9929671731512246,140.730515,41.825996
7066,01202,1.771526376134422,140.753036,41.861607
7067,01202,1.3286447821008163,140.731598,41.77914
7068,01202,1.1957803038907349,140.753296,41.811642
7069,01202,1.062915825680653,140.783005,41.778534
7070,01202,1.0186276662772924,140.733154,41.787708
7071,01202,0.9300513474705716,140.703171,41.764832
7072,01202,0.6421783113487279,140.734146,41.791996
7073,01202,0.6421783113487279,140.742722,41.823109
7074,01202,0.6421783113487279,140.754166,41.787079
7075,01202,0.6421783113487279,140.730576,41.833382
7076,01202,0.6421783113487279,140.717865,41.811069
7077,01202,0.6421783113487279,140.734344,41.792042
7078,01202,0.6421783113487279,140.72438,41.765026
7079,01202,0.6421783113487279,140.766998,41.792019
7080,01202,0.6421783113487279,140.79158,41.796478
7081,01202,0.6421783113487279,140.752243,41.818436
7082,01202,0.6421783113487279,140.734253,41.770802
7083,01202,0.6421783113487279,140.743637,41.835342
7084,01202,0.6421783113487279,140.734146,41.791996
7085,01202,0.6421783113487279,140.763412,41.781136
7086,01202,0.5314579128403265,140.74321,41.806381
7087,01202,0.39859343463024494,141.140244,41.832462
7088,01203,4.34916494753841,140.99826,43.194885
7089,01203,4.050692843295578,141.025894,43.177246
7090,01203,3.752220739052747,140.942703,43.215656
7091,01203,2.942082170393631,140.999603,43.194111
7092,01203,2.942082170393631,140.999603,43.194111
7093,01203,2.558332322081418,141.053635,43.176037
7094,01203,1.7908326254569926,140.973953,43.205936
7095,01204,1.4030657231587518,142.363327,43.772358
7096,01204,1.4030657231587518,142.387604,43.783501
7097,01204,1.0522992923690637,142.44545,43.76469
7098,01204,1.0522992923690637,142.32959,43.786514
7099,01204,0.9295310415926732,142.375443,43.764668
7100,01204,0.8944543985137043,142.408661,43.79356
7101,01204,0.87691607697422,142.448471,43.802784
7102,01204,0.87691607697422,142.327179,43.773312
7103,01204,0.87691607697422,142.3311,43.755116
7104,01204,0.8243011123557669,142.407196,43.754379
7105,01204,0.789224469276798,142.382767,43.762234
7106,01204,0.6839945400398916,142.321045,43.782398
7107,01204,0.6313795754214384,142.37825,43.757187
7108,01204,0.6313795754214384,142.423538,43.763371
7109,01204,0.6138412538819539,142.352798,43.766212
7110,01204,0.5261496461845319,142.373428,43.80983
7111,01204,0.4910730031055632,142.386917,43.800167
7112,01204,0.4910730031055632,142.419113,43.746525
7113,01204,0.4910730031055632,142.433105,43.809811
7114,01204,0.47353468156607875,142.43544,43.813305
7115,01204,0.4559963600265944,142.366898,43.805283
7116,01204,0.4209197169476256,142.410919,43.770794
7117,01204,0.4209197169476256,142.431747,43.816776
7118,01205,6.278174091005147,140.969742,42.31572
7119,01205,4.3947218637036025,141.001053,42.355293
7120,01205,3.327432268232728,141.012314,42.351406
7121,01205,3.1390870455025737,140.987335,42.315929
7122,01205,3.1390870455025737,141.013519,42.382259
7123,01205,1.8206704863914924,140.942261,42.379696
7124,01205,1.2556348182010293,140.988098,42.316872
7125,01206,2.6767819042690704,144.385117,42.9837
7126,01206,2.1414255234152564,144.415405,42.977566
7127,01206,1.9986638218542396,144.401459,43.011803
7128,01206,1.820211694902968,144.271545,43.009712
7129,01206,1.820211694902968,144.318924,43.012264
7130,01206,1.7845212695127137,144.425308,42.975628
7131,01206,1.7845212695127137,144.389481,43.02737
7132,01206,1.7845212695127137,144.379272,42.968925
7133,01206,1.7845212695127137,144.426743,42.964172
7134,01206,1.5346882917809341,144.271912,43.009712
7135,01206,1.427617015610171,144.379623,42.997177
7136,01206,1.1777840378783913,144.35257,43.028236
7137,01207,6.0943329610373045,143.193344,42.924896
7138,01207,4.062888640691536,143.221741,42.927628
7139,01207,2.437733184414922,143.195786,42.920338
7140,01207,2.0720732067526835,143.1763,42.904102
7141,01207,2.031444320345768,143.193527,42.937187
7142,01207,2.031444320345768,143.196747,42.90155
7143,01207,1.9501865475319375,143.210159,42.91901
7144,01207,1.8282998883111914,143.200455,42.925343
7145,01207,1.7064132290904455,143.211472,42.921394
7146,01207,0.8125777281383072,143.213257,42.917187
7147,01208,3.0460141559446545,143.888153,43.786789
7148,01208,3.0460141559446545,143.816635,43.801491
7149,01208,2.5891120325529564,143.861115,43.800983
7150,01208,1.67530778576956,143.858215,43.800293
7151,01208,1.1168718571797067,143.8806,43.807903
7152,01210,6.760389095546472,141.738007,43.211048
7153,01210,5.4083112764371775,141.751373,43.203495
7154,01210,4.056233457327884,141.76123,43.199936
7155,01210,3.380194547773236,141.761002,43.203045
7156,01210,3.380194547773236,141.776108,43.203083
7157,01210,2.2985322924858007,141.761002,43.203045
7158,01210,1.960512837708477,141.661133,43.145584
7159,01210,1.8929089467530125,141.756195,43.206676
7160,01210,1.8253050557975476,141.756729,43.196045
7161,01210,1.6224933829311534,141.766678,43.211178
7162,01210,1.6224933829311534,141.7659,43.2103
7163,01211,11.346581698179845,144.247299,44.05978
7164,01211,9.005223569984004,144.266373,43.990681
7165,01211,5.403134141990402,144.274185,43.992798
7166,01211,3.6020894279936018,144.280014,43.99297
7167,01212,4.68274530626325,141.6828,43.920734
7168,01212,3.1218302041755,141.64624,43.932781
7169,01213,4.208772985266686,141.488892,42.613659
7170,01213,4.208772985266686,141.559998,42.637337
7171,01213,3.74580795688735,141.488922,42.613411
7172,01213,3.74580795688735,141.598343,42.639725
7173,01213,2.9882288195393465,141.464844,42.61034
7174,01213,1.346807355285339,141.569672,42.630215
7175,01213,1.2205441657273386,141.559738,42.639008
7176,01214,6.639735163096795,141.67659,45.417011
7177,01215,10.91260357697685,141.884125,43.327606
7178,01216,15.29923623152885,142.182831,43.517056
7179,01217,6.658050779066845,141.559479,43.112144
7180,01217,2.2193502596889485,141.499725,43.087791
7181,01217,2.163866503196725,141.552628,43.106365
7182,01217,1.6090289382744878,141.533798,43.082417
7183,01217,1.5535451817822636,141.521606,43.101246
7184,01217,0.8322563473833556,141.499725,43.087791
7185,01218,19.856974186330696,142.07962,43.546722
7186,01220,7.562698552348244,142.397644,44.167015
7187,01220,7.562698552348244,142.395554,44.166691
7188,01220,6.050158841878595,142.400726,44.177551
7189,01221,6.274960548890273,142.461685,44.345936
7190,01222,14.012726358078407,141.87532,43.247688
7191,01223,9.402704396883674,145.572815,43.328293
7192,01224,4.52708609938294,141.6315,42.821999
7193,01225,7.915736979849502,141.903549,43.552895
7194,01225,7.633032087712019,141.906265,43.549706
7195,01225,7.350327195574536,141.906097,43.557663
7196,01225,5.512745396680902,141.905701,43.559101
7197,01225,5.512745396680902,141.905701,43.559101
7198,01225,2.8270489213748218,141.94429,43.629272
7199,01226,18.686371445355793,141.910431,43.513348
7200,01226,17.81044778385474,141.906784,43.493752
7201,01226,13.722804030183163,141.899979,43.477825
7202,01227,35.199617028166735,141.993805,43.507851
7203,01228,10.700758426954271,142.035172,43.718166
7204,01228,6.420455056172561,142.071075,43.695251
7205,01228,6.206439887633477,142.047852,43.720451
7206,01229,9.405241279708479,142.386749,43.343372
7207,01229,6.792674257567234,142.366852,43.335934
7208,01229,4.702620639854239,142.386597,43.340618
7209,01230,5.8963955674073105,141.106598,42.417915
7210,01230,5.669611122507029,141.072449,42.388157
7211,01230,3.401766673504218,141.092682,42.399117
7212,01231,10.264568219398168,141.583282,42.906731
7213,01231,7.493134800160661,141.575272,42.897346
7214,01231,7.493134800160661,141.585571,42.882683
7215,01233,7.622314906183785,140.879822,42.465797
7216,01233,7.622314906183785,140.879715,42.460186
7217,01233,5.4880667324523245,140.855392,42.469471
7218,01234,5.345343393412142,141.508209,42.948185
7219,01234,5.345343393412142,141.507675,42.943848
7220,01234,5.345343393412142,141.487808,43.022263
7221,01234,2.672671696706071,141.566513,42.977421
7222,01235,5.542818159425195,141.303055,43.165379
7223,01236,15.279964085972411,140.709854,41.811577
7224,01236,10.084776296741794,140.705063,41.815712
7225,01236,7.6399820429862055,140.604446,41.863613
7226,01236,7.6399820429862055,140.61116,41.832554
7227,01236,6.417584916108413,140.64592,41.87476
7228,01236,3.0559928171944826,140.645096,41.820496
7229,01236,0.6111985634388966,140.663635,41.827385
7230,01303,44.76700564243339,141.443085,43.18956
7231,01337,10.324607732016133,140.702728,41.895123
7232,01337,10.11811557737581,140.694031,41.888832
7233,01345,18.52259348908612,140.566711,42.096722
7234,01346,10.618603206964632,140.257507,42.255505
7235,01346,10.618603206964632,140.257507,42.255505
7236,01361,13.039203669753483,140.19043,41.857601
7237,01363,24.791380532816355,140.225861,41.921024
7238,01402,25.058664122615625,140.519485,42.980881
7239,01428,46.72576229576754,141.683395,43.013775
7240,01429,9.995921663961106,141.779694,43.056751
7241,01429,9.596084797402659,141.786011,43.057465
7242,01429,8.796411064285772,141.797211,43.052032
7243,01432,33.98392152704713,141.875076,43.545563
7244,01434,26.773522770881115,141.957855,43.767014
7245,01453,65.89017294193692,142.460052,43.697521
7246,01458,24.8198321489907,142.49408,43.705109
7247,01458,13.788795638328164,142.500992,43.704678
7248,01481,31.63949306986,141.519379,43.848122
7249,01482,40.20699154908603,141.678009,44.015633
7250,01545,10.443738795826473,144.662354,43.903908
7251,01546,60.44136703866314,144.592941,43.831352
7252,01552,49.00192871591426,143.769775,44.016953
7253,01578,15.801857350312956,141.365036,42.556847
7254,01578,15.801857350312956,141.365036,42.556847
7255,01578,13.694943036937895,141.349503,42.547329
7256,01585,20.975177974385105,141.813065,42.758781
7257,01631,12.040654668455309,143.205688,42.961334
7258,01631,7.5254091677845665,143.192993,43.004093
7259,01631,4.364737317315049,143.202499,42.967018
7260,01643,22.74548979682819,143.236664,42.923096
7261,01649,10.425452282183631,143.653336,42.804649
7262,01661,21.73470391613607,144.407028,43.007187
7263,01661,19.065529750996554,144.434265,42.99905
7264,01661,15.633734395817173,144.411774,43.011635
7265,01692,20.309853901065964,144.969299,43.536869
7266,13101,8.074558365540875,139.739395,35.68676
7267,13101,5.266016325352743,139.742462,35.686813
7268,13102,7.7939947426387866,139.778732,35.66156
7269,13102,7.7939947426387866,139.776215,35.658539
7270,13102,6.780775426095744,139.785553,35.678455
7271,13102,6.235195794111029,139.787369,35.666119
7272,13103,10.382170425513255,139.756729,35.628567
7273,13103,4.007153497566519,139.749115,35.637943
7274,13103,3.7339384863688023,139.751404,35.639462
7275,13103,3.4607234751710845,139.733444,35.650276
7276,13103,3.00536512317489,139.733398,35.642651
7277,13103,2.595542606378314,139.712296,35.667282
7278,13103,2.322327595180597,139.727844,35.662457
7279,13103,2.1401842543821186,139.732635,35.628197
7280,13103,2.0946484191824988,139.728699,35.633675
7281,13103,1.4571467263878255,139.728989,35.649784
7282,13103,0.8651808687927711,139.723785,35.65271
7283,13103,0.4553583519961954,139.727066,35.650387
7284,13104,4.2636507355205735,139.690552,35.702358
7285,13104,3.356491004558749,139.699905,35.715725
7286,13104,2.7214791928854725,139.738388,35.70842
7287,13104,2.7214791928854725,139.709427,35.699833
7288,13104,2.38885395819947,139.738876,35.706417
7289,13104,2.116706038910923,139.697998,35.718258
7290,13104,1.9352740927185583,139.680038,35.719326
7291,13104,1.9050354350198306,139.694687,35.717957
7292,13104,1.8143194619236482,139.697754,35.719982
7293,13104,1.602648858032556,139.736191,35.706455
7294,13104,1.5724102003338287,139.718491,35.686558
7295,13104,1.5724102003338287,139.718491,35.686558
7296,13104,1.421216911840191,139.693359,35.718201
7297,13104,1.2700236233465536,139.72673,35.699116
7298,13104,1.209546307949099,139.703613,35.719013
7299,13104,1.149068992551644,139.70726,35.689888
7300,13104,1.088591677154189,139.703705,35.70932
7301,13104,1.0583530194554616,139.70192,35.719833
7302,13104,0.7862051001669144,139.689056,35.713436
7303,13105,5.595402157146778,139.736969,35.714462
7304,13105,5.4119463487157375,139.758331,35.717236
7305,13105,4.448803354452766,139.763611,35.703373
7306,13105,4.448803354452766,139.758331,35.717236
7307,13105,2.5683813180345867,139.734039,35.708511
7308,13105,2.5225173659268263,139.767059,35.718048
7309,13105,2.3849255096035447,139.747803,35.722462
7310,13105,2.2473336532802635,139.763168,35.714886
7311,13105,2.2473336532802635,139.760483,35.72876
7312,13105,1.92628598852594,139.765808,35.706104
7313,13105,1.054870898478491,139.731461,35.722462
7314,13106,6.7256585250274314,139.808151,35.726059
7315,13106,5.348114007853138,139.808075,35.725811
7316,13106,2.4714769278715263,139.788986,35.706413
7317,13106,2.3499288822385003,139.789474,35.698883
7318,13106,2.1878648213944656,139.772079,35.726048
7319,13106,1.7016726388623624,139.789307,35.716957
7320,13107,3.2027419570662192,139.80658,35.696857
7321,13107,3.2027419570662192,139.832108,35.718811
7322,13107,3.2027419570662192,139.812485,35.715004
7323,13107,3.2027419570662192,139.810455,35.690605
7324,13107,2.658275824364962,139.82518,35.712452
7325,13107,2.6262484047943,139.834732,35.712307
7326,13107,2.0177274329517183,139.82225,35.710827
7327,13107,1.7294806568157586,139.813507,35.713093
7328,13107,1.6333983981037719,139.833374,35.705757
7329,13107,1.6013709785331096,139.813339,35.724873
7330,13107,0.6405483914132438,139.831177,35.704311
7331,13108,1.7824544208216286,139.840378,35.695446
7332,13108,1.3095583499914007,139.816162,35.681114
7333,13108,1.1458635562424755,139.823715,35.680347
7334,13108,1.0912986249928338,139.834946,35.689064
7335,13108,1.0367336937431921,139.816757,35.692398
7336,13108,0.9094155208273614,139.82431,35.678448
7337,13108,0.9094155208273614,139.811447,35.658531
7338,13108,0.6729674854122475,139.842621,35.669304
7339,13108,0.6184025541626058,139.798782,35.677898
7340,13108,0.5820259333295114,139.842133,35.691746
7341,13108,0.5456493124964169,139.801971,35.663887
7342,13108,0.49108438124677517,139.798843,35.678001
7343,13109,2.2208509890986967,139.713501,35.623451
7344,13109,1.9768014298570815,139.717224,35.62822
7345,13109,1.6351320469188209,139.7117,35.624317
7346,13109,1.6351320469188209,139.700851,35.605347
7347,13109,1.6107270909946592,139.73819,35.612606
7348,13109,1.6107270909946592,139.738983,35.618801
7349,13109,1.4642973554496903,139.726685,35.607357
7350,13109,1.4642973554496903,139.716064,35.598553
7351,13109,1.4154874436013674,139.729691,35.596794
7352,13109,1.1958428402839136,139.748688,35.614136
7353,13109,1.1714378843597522,139.721619,35.598743
7354,13109,0.7321486777248452,139.731354,35.592968
7355,13109,0.7077437218006837,139.723495,35.617203
7356,13109,0.7077437218006837,139.737869,35.607414
7357,13110,2.4129914656178375,139.687454,35.62656
7358,13110,2.2454226138388216,139.696365,35.62907
7359,13110,2.1448813027714113,139.683228,35.63298
7360,13110,2.044339991704001,139.666214,35.630951
7361,13110,2.0108262213481978,139.69136,35.617298
7362,13110,1.9437986806365914,139.716705,35.641464
7363,13110,1.7092022881459683,139.665436,35.607624
7364,13110,1.6086609770785585,139.676407,35.624973
7365,13110,1.4746058956553452,139.703613,35.635056
7366,13110,1.4746058956553452,139.671371,35.616531
7367,13110,1.4410921252995421,139.679321,35.61161
7368,13110,1.4075783549437384,139.684341,35.616692
7369,13110,1.340550814232132,139.667068,35.619564
7370,13110,1.2735232735205253,139.684814,35.616905
7371,13110,1.1729819624531155,139.668594,35.612576
7372,13110,1.1729819624531155,139.707687,35.632217
7373,13110,0.670275407116066,139.666061,35.631004
7374,13111,3.3029604973463886,139.686295,35.607887
7375,13111,1.7113164895671507,139.70369,35.544975
7376,13111,1.4600042778125344,139.689087,35.562206
7377,13111,1.4360697814549517,139.745804,35.56509
7378,13111,1.316397299667039,139.699097,35.558296
7379,13111,1.2924628033094563,139.712997,35.554138
7380,13111,1.2326265624155002,139.709137,35.544899
7381,13111,1.1967248178791263,139.744949,35.558167
7382,13111,1.0890195842700052,139.697144,35.579952
7383,13111,1.0770523360912136,139.723648,35.572182
7384,13111,0.9573798543033012,139.699677,35.558071
7385,13111,0.8736091170517623,139.72081,35.594028
7386,13111,0.861641868872971,139.692413,35.586967
7387,13111,0.861641868872971,139.690338,35.571327
7388,13111,0.8496746206941796,139.703445,35.59132
7389,13111,0.8377073725153884,139.700104,35.559433
7390,13111,0.813772876157806,139.706146,35.588585
7391,13111,0.8018056279790147,139.703827,35.585701
7392,13111,0.7659038834426408,139.708374,35.544483
7393,13111,0.7539366352638497,139.704834,35.592167
7394,13111,0.7419693870850583,139.688065,35.565147
7395,13111,0.7419693870850583,139.679184,35.591503
7396,13111,0.7300021389062672,139.721588,35.569382
7397,13111,0.7180348907274758,139.712021,35.578823
7398,13111,0.7180348907274758,139.737106,35.553143
7399,13111,0.7060676425486845,139.741486,35.569077
7400,13111,0.682133146191102,139.697845,35.56525
7401,13111,0.6581986498335195,139.697144,35.604527
